Date,Price_BTC,Price_LINK
2019-02-25,3742.868946700387,0.4050127574250096
2019-02-26,3824.683504217102,0.45963740326061453
2019-02-27,3809.209774682024,0.4323104328554138
2019-02-28,3813.377891881294,0.4276740302923696
2019-03-01,3815.6076075249844,0.4240703181962114
2019-03-02,3815.753939922755,0.4286889941102943
2019-03-03,3819.645730582585,0.42373803270534477
2019-03-04,3806.9542737979564,0.4196237381392348
2019-03-05,3712.812457297799,0.40279968058260635
2019-03-06,3852.461665785486,0.4283109751868319
2019-03-07,3860.510762380684,0.42858150864247013
2019-03-08,3871.637247965991,0.45336791500798523
2019-03-09,3861.879307396147,0.4630102007355852
2019-03-10,3941.600873271771,0.4758257866846512
2019-03-11,3923.559788806432,0.500520485997817
2019-03-12,3860.3592300287123,0.46273227444908266
2019-03-13,3876.480852754649,0.4868647028975781
2019-03-14,3865.817782663389,0.48213875408940304
2019-03-15,3876.6987080329527,0.4862303393947345
2019-03-16,3925.460579704576,0.4870303309514424
2019-03-17,4007.709463818873,0.4796345700935913
2019-03-18,3980.9901047320204,0.4780431690325005
2019-03-19,3986.7068940461468,0.47624309155155103
2019-03-20,4013.5769693454813,0.4758473875634522
2019-03-21,4045.57263350974,0.4822992042704502
2019-03-22,3983.317781297362,0.4579443797968468
2019-03-23,3989.1584912154526,0.46238601420761655
2019-03-24,4008.945386314754,0.46041085436881113
2019-03-25,3993.394900459549,0.45463306590861136
2019-03-26,3927.577296521434,0.4712742663161776
2019-03-27,3938.659743156943,0.45741171969826006
2019-03-28,4036.1609179207603,0.4911939005152381
2019-03-29,4028.3913011796208,0.4985679830477729
2019-03-30,4103.322859513963,0.49966366476603075
2019-03-31,4103.856421333923,0.4950738323823073
2019-04-01,4103.521738549332,0.506652075736794
2019-04-02,4146.321927706636,0.5523472230717034
2019-04-03,4862.230427766917,0.5821712017725291
2019-04-04,4955.831824018296,0.566316895724921
2019-04-05,4899.021553783287,0.5407839953950567
2019-04-06,5014.955826888765,0.5746127466837315
2019-04-07,5041.869075888309,0.5689071390958422
2019-04-08,5176.97788362072,0.5757766082208013
2019-04-09,5266.89477647303,0.5674672023172176
2019-04-10,5172.1752647597095,0.5338783080912198
2019-04-11,5308.905683164441,0.5206328433463108
2019-04-12,5047.79316241402,0.48851514743105634
2019-04-13,5082.46515242293,0.4947719462295909
2019-04-14,5072.987191337883,0.5355994199167019
2019-04-15,5149.314492798127,0.5266331438299464
2019-04-16,5039.881017404402,0.4954909384735199
2019-04-17,5213.598376962082,0.5022721494733272
2019-04-18,5218.957150384528,0.4999978414341732
2019-04-19,5274.767013336503,0.521843547673393
2019-04-20,5280.354444383007,0.5144824513025928
2019-04-21,5307.689183437135,0.5144083177865925
2019-04-22,5311.164840299274,0.49919622930938345
2019-04-23,5380.935789575588,0.49527622164642854
2019-04-24,5557.9257276108365,0.48247033650306376
2019-04-25,5452.101753394462,0.47534313098088515
2019-04-26,5203.088598730703,0.44737913900338044
2019-04-27,5295.847320048228,0.4410946703232391
2019-04-28,5256.977802474059,0.4413749148443776
2019-04-29,5257.803249232503,0.4471193428030698
2019-04-30,5199.755008563461,0.42965828961507935
2019-05-01,5292.803974562054,0.4658242536332282
2019-05-02,5354.5868001739655,0.4712846516840772
2019-05-03,5450.706620486424,0.4605753626775183
2019-05-04,5731.493099606555,0.5088473312517859
2019-05-05,5803.943309048437,0.495584354809408
2019-05-06,5749.323780460327,0.5050699179091775
2019-05-07,5715.7571359661015,0.5722191655734097
2019-05-08,5841.053771273751,0.5556939518739049
2019-05-09,5957.856732858399,0.5899874744108914
2019-05-10,6168.268996398258,0.6375625286053106
2019-05-11,6370.233758607852,0.6761047030255676
2019-05-12,7258.261280655222,0.6943876349972975
2019-05-13,6953.75138858638,0.6597604025246278
2019-05-14,7805.98164948938,0.6496900903512588
2019-05-15,7990.055553534356,0.8303956841961554
2019-05-16,8192.223138952013,0.8447473817524713
2019-05-17,7875.913199526066,0.9257334270093475
2019-05-18,7343.371457162994,0.8946267122273555
2019-05-19,7300.655158341227,0.9430464385065769
2019-05-20,8168.730689783752,0.9920884732186352
2019-05-21,7976.851712899625,1.1161517848090823
2019-05-22,7958.365526075088,1.1887263300600772
2019-05-23,7665.79685383355,1.2440325634749698
2019-05-24,7861.812792465447,1.3355641714461512
2019-05-25,7977.244882467973,1.3146540972156382
2019-05-26,8037.627431860584,1.1174057059163736
2019-05-27,8631.080577844017,1.0826096450615947
2019-05-28,8816.03391493351,1.201355430520688
2019-05-29,8726.978110456395,1.2898228711195583
2019-05-30,8650.677405968292,1.1730143875025707
2019-05-31,8310.891063057417,1.012296684782962
2019-06-01,8575.646353354166,1.0200869064024831
2019-06-02,8554.261728092017,0.9590327197829206
2019-06-03,8743.705469134235,1.02373218542277
2019-06-04,8173.632761796738,0.9131369169184533
2019-06-05,7683.636261419786,0.8790749866503261
2019-06-06,7812.44885473215,1.0809376680989091
2019-06-07,7821.123897094859,1.1291275217247938
2019-06-08,8036.108159122215,1.187184275372041
2019-06-09,7942.539284064289,1.1496312142262195
2019-06-10,7668.029627860183,1.060697457754789
